time,pos1,pos2,vel1,vel2,acc1,acc2
3.009999999999999898e-01,4.753679415897131859e-04,0.000000000000000000e+00,1.897387889325150793e-03,0.000000000000000000e+00,7.572114376545955455e-03,0.000000000000000000e+00
3.019999999999999907e-01,4.772729319237449812e-04,0.000000000000000000e+00,1.904990334031795348e-03,0.000000000000000000e+00,7.602444706644555239e-03,0.000000000000000000e+00
3.029999999999999916e-01,4.791855551550632778e-04,0.000000000000000000e+00,1.912623231318296563e-03,0.000000000000000000e+00,7.632897286501214712e-03,0.000000000000000000e+00
3.039999999999999925e-01,4.811058418572770412e-04,0.000000000000000000e+00,1.920286702213763481e-03,0.000000000000000000e+00,7.663470895466917981e-03,0.000000000000000000e+00
3.049999999999999933e-01,4.830338227272911963e-04,0.000000000000000000e+00,1.927980870014155048e-03,0.000000000000000000e+00,7.694167800391567280e-03,0.000000000000000000e+00
3.059999999999999942e-01,4.849695285840863027e-04,0.000000000000000000e+00,1.935705856795106455e-03,0.000000000000000000e+00,7.724986780951407367e-03,0.000000000000000000e+00
3.069999999999999951e-01,4.869129903704620069e-04,0.000000000000000000e+00,1.943461786375704197e-03,0.000000000000000000e+00,7.755929580597741707e-03,0.000000000000000000e+00
3.079999999999999960e-01,4.888642391530375296e-04,0.000000000000000000e+00,1.951248782575522658e-03,0.000000000000000000e+00,7.786996199818461278e-03,0.000000000000000000e+00
3.089999999999999969e-01,4.908233061229488620e-04,0.000000000000000000e+00,1.959066969911332431e-03,0.000000000000000000e+00,7.818187335809773097e-03,0.000000000000000000e+00
3.099999999999999978e-01,4.927902225954999783e-04,0.000000000000000000e+00,1.966916472551116270e-03,0.000000000000000000e+00,7.849502639783838276e-03,0.000000000000000000e+00
3.109999999999999987e-01,4.947650200124304983e-04,0.000000000000000000e+00,1.974797416930519980e-03,0.000000000000000000e+00,7.880944379403710676e-03,0.000000000000000000e+00
3.119999999999999996e-01,4.967477299401708811e-04,0.000000000000000000e+00,1.982709927740382815e-03,0.000000000000000000e+00,7.912510809862834116e-03,0.000000000000000000e+00
3.130000000000000004e-01,4.987383840726334868e-04,0.000000000000000000e+00,1.990654132462605676e-03,0.000000000000000000e+00,7.944204722222861226e-03,0.000000000000000000e+00
3.140000000000000013e-01,5.007370142296425431e-04,0.000000000000000000e+00,1.998630157009056302e-03,0.000000000000000000e+00,7.976024546450626029e-03,0.000000000000000000e+00
3.150000000000000022e-01,5.027436523590271978e-04,0.000000000000000000e+00,2.006638129384654724e-03,0.000000000000000000e+00,8.007972375598422510e-03,0.000000000000000000e+00
3.160000000000000031e-01,5.047583305360981744e-04,0.000000000000000000e+00,2.014678177070976586e-03,0.000000000000000000e+00,8.040047686321862008e-03,0.000000000000000000e+00
3.170000000000000040e-01,5.067810809648683667e-04,0.000000000000000000e+00,2.022750428770192337e-03,0.000000000000000000e+00,8.072251699215750309e-03,0.000000000000000000e+00
3.180000000000000049e-01,5.088119359782276125e-04,0.000000000000000000e+00,2.030855013359245814e-03,0.000000000000000000e+00,8.104584589053477617e-03,0.000000000000000000e+00
3.190000000000000058e-01,5.108509280381167078e-04,0.000000000000000000e+00,2.038992059889095307e-03,0.000000000000000000e+00,8.137046529849492615e-03,0.000000000000000000e+00
3.200000000000000067e-01,5.128980897369229920e-04,0.000000000000000000e+00,2.047161698806284139e-03,0.000000000000000000e+00,8.169638917188831728e-03,0.000000000000000000e+00
3.210000000000000075e-01,5.149534537973054658e-04,0.000000000000000000e+00,2.055364060382473823e-03,0.000000000000000000e+00,8.202361576189684533e-03,0.000000000000000000e+00
3.220000000000000084e-01,5.170170530725439048e-04,0.000000000000000000e+00,2.063599275238438974e-03,0.000000000000000000e+00,8.235214855965150571e-03,0.000000000000000000e+00
3.230000000000000093e-01,5.190889205481081332e-04,0.000000000000000000e+00,2.071867475564228428e-03,0.000000000000000000e+00,8.268200325789454297e-03,0.000000000000000000e+00
3.240000000000000102e-01,5.211690893409608822e-04,0.000000000000000000e+00,2.080168792852749027e-03,0.000000000000000000e+00,8.301317288520598803e-03,0.000000000000000000e+00
3.250000000000000111e-01,5.232575927006037197e-04,0.000000000000000000e+00,2.088503359642837447e-03,0.000000000000000000e+00,8.334566790088419885e-03,0.000000000000000000e+00
3.260000000000000120e-01,5.253544640101236304e-04,0.000000000000000000e+00,2.096871309519910721e-03,0.000000000000000000e+00,8.367949877073274645e-03,0.000000000000000000e+00
3.270000000000000129e-01,5.274597367858441200e-04,0.000000000000000000e+00,2.105272775720489625e-03,0.000000000000000000e+00,8.401466200578903976e-03,0.000000000000000000e+00
3.280000000000000138e-01,5.295734446781973472e-04,0.000000000000000000e+00,2.113707892353227161e-03,0.000000000000000000e+00,8.435116632737535425e-03,0.000000000000000000e+00
3.290000000000000147e-01,5.316956214724214824e-04,0.000000000000000000e+00,2.122176794224135167e-03,0.000000000000000000e+00,8.468901870908006335e-03,0.000000000000000000e+00
3.300000000000000155e-01,5.338263010890840522e-04,0.000000000000000000e+00,2.130679616662569872e-03,0.000000000000000000e+00,8.502822438434705365e-03,0.000000000000000000e+00
3.310000000000000164e-01,5.359655175844305107e-04,0.000000000000000000e+00,2.139216495346458503e-03,0.000000000000000000e+00,8.536878683888630970e-03,0.000000000000000000e+00
3.320000000000000173e-01,5.381133051509078002e-04,0.000000000000000000e+00,2.147787566477289516e-03,0.000000000000000000e+00,8.571071130831012241e-03,0.000000000000000000e+00
3.330000000000000182e-01,5.402696981180361586e-04,0.000000000000000000e+00,2.156392967128358332e-03,0.000000000000000000e+00,8.605400651068816076e-03,0.000000000000000000e+00
3.340000000000000191e-01,5.424347309525830250e-04,0.000000000000000000e+00,2.165032834546866403e-03,0.000000000000000000e+00,8.639867418508070940e-03,0.000000000000000000e+00
3.350000000000000200e-01,5.446084382592614832e-04,0.000000000000000000e+00,2.173707306678458219e-03,0.000000000000000000e+00,8.674472131591816348e-03,0.000000000000000000e+00
3.360000000000000209e-01,5.467908547814271866e-04,0.000000000000000000e+00,2.182416522165703428e-03,0.000000000000000000e+00,8.709215487245208775e-03,0.000000000000000000e+00
3.370000000000000218e-01,5.489820154012530233e-04,0.000000000000000000e+00,2.191160619825836646e-03,0.000000000000000000e+00,8.744097660133218208e-03,0.000000000000000000e+00
3.380000000000000226e-01,5.511819551407751540e-04,0.000000000000000000e+00,2.199939739522130747e-03,0.000000000000000000e+00,8.779119696294100661e-03,0.000000000000000000e+00
3.390000000000000235e-01,5.533907091622425594e-04,0.000000000000000000e+00,2.208754021467405383e-03,0.000000000000000000e+00,8.814281945274636543e-03,0.000000000000000000e+00
3.400000000000000244e-01,5.556083127682905120e-04,0.000000000000000000e+00,2.217603606047952557e-03,0.000000000000000000e+00,8.849584580547173451e-03,0.000000000000000000e+00
3.410000000000000253e-01,5.578348014029873734e-04,0.000000000000000000e+00,2.226488634696861466e-03,0.000000000000000000e+00,8.885028648908908921e-03,0.000000000000000000e+00
3.420000000000000262e-01,5.600702106527068354e-04,0.000000000000000000e+00,2.235409249719461956e-03,0.000000000000000000e+00,8.920615022600490718e-03,0.000000000000000000e+00
3.430000000000000271e-01,5.623145762454296931e-04,0.000000000000000000e+00,2.244365592722857676e-03,0.000000000000000000e+00,8.956343003395719760e-03,0.000000000000000000e+00
3.440000000000000280e-01,5.645679340528372229e-04,0.000000000000000000e+00,2.253357807407529827e-03,0.000000000000000000e+00,8.992214684672150682e-03,0.000000000000000000e+00
3.450000000000000289e-01,5.668303200897874044e-04,0.000000000000000000e+00,2.262386036950181541e-03,0.000000000000000000e+00,9.028229542651713957e-03,0.000000000000000000e+00
3.460000000000000298e-01,5.691017705155363825e-04,0.000000000000000000e+00,2.271450425748978118e-03,0.000000000000000000e+00,9.064388798796577107e-03,0.000000000000000000e+00
3.470000000000000306e-01,5.713823216339119397e-04,0.000000000000000000e+00,2.280551118375557205e-03,0.000000000000000000e+00,9.100692626579087730e-03,0.000000000000000000e+00
3.480000000000000315e-01,5.736720098938375995e-04,0.000000000000000000e+00,2.289688259925659782e-03,0.000000000000000000e+00,9.137141550102576004e-03,0.000000000000000000e+00
3.490000000000000324e-01,5.759708718905527875e-04,0.000000000000000000e+00,2.298861996715187948e-03,0.000000000000000000e+00,9.173736789528166846e-03,0.000000000000000000e+00
3.500000000000000333e-01,5.782789443654386000e-04,0.000000000000000000e+00,2.308072474885812519e-03,0.000000000000000000e+00,9.210478170624571137e-03,0.000000000000000000e+00
3.510000000000000342e-01,5.805962642068899365e-04,0.000000000000000000e+00,2.317319841451336536e-03,0.000000000000000000e+00,9.247366565524016424e-03,0.000000000000000000e+00
3.519999999999999796e-01,5.829228684513616462e-04,0.000000000000000000e+00,2.326604244471709715e-03,0.000000000000000000e+00,9.284403020373178939e-03,0.000000000000000000e+00
3.529999999999999805e-01,5.852587942828452921e-04,0.000000000000000000e+00,2.335925831483645805e-03,0.000000000000000000e+00,9.321587011936090239e-03,0.000000000000000000e+00
3.539999999999999813e-01,5.876040790347877548e-04,0.000000000000000000e+00,2.345284751942462720e-03,0.000000000000000000e+00,9.358920458816914756e-03,0.000000000000000000e+00
3.549999999999999822e-01,5.899587601897422285e-04,0.000000000000000000e+00,2.354681154954473693e-03,0.000000000000000000e+00,9.396403012010973166e-03,0.000000000000000000e+00
3.559999999999999831e-01,5.923228753800659045e-04,0.000000000000000000e+00,2.364115190323676056e-03,0.000000000000000000e+00,9.434035369202363464e-03,0.000000000000000000e+00
3.569999999999999840e-01,5.946964623893151230e-04,0.000000000000000000e+00,2.373587009249218498e-03,0.000000000000000000e+00,9.471818925542441203e-03,0.000000000000000000e+00
3.579999999999999849e-01,5.970795591517218115e-04,0.000000000000000000e+00,2.383096762406688475e-03,0.000000000000000000e+00,9.509753157469977292e-03,0.000000000000000000e+00
3.589999999999999858e-01,5.994722037532406074e-04,0.000000000000000000e+00,2.392644601518795905e-03,0.000000000000000000e+00,9.547839112107429915e-03,0.000000000000000000e+00
3.599999999999999867e-01,6.018744344329433589e-04,0.000000000000000000e+00,2.402230679702751538e-03,0.000000000000000000e+00,9.586078183955633325e-03,0.000000000000000000e+00
3.609999999999999876e-01,6.042862895823217662e-04,0.000000000000000000e+00,2.411855149378407288e-03,0.000000000000000000e+00,9.624469675655750178e-03,0.000000000000000000e+00
3.619999999999999885e-01,6.067078077465083014e-04,0.000000000000000000e+00,2.421518164186535135e-03,0.000000000000000000e+00,9.663014808127846911e-03,0.000000000000000000e+00
3.629999999999999893e-01,6.091390276253221383e-04,0.000000000000000000e+00,2.431219878813836895e-03,0.000000000000000000e+00,9.701714627301759319e-03,0.000000000000000000e+00
3.639999999999999902e-01,6.115799880729209069e-04,0.000000000000000000e+00,2.440960447598768644e-03,0.000000000000000000e+00,9.740568784931749602e-03,0.000000000000000000e+00
3.649999999999999911e-01,6.140307280993696423e-04,0.000000000000000000e+00,2.450740026448735426e-03,0.000000000000000000e+00,9.779578849966781562e-03,0.000000000000000000e+00
3.659999999999999920e-01,6.164912868706414351e-04,0.000000000000000000e+00,2.460558771271792802e-03,0.000000000000000000e+00,9.818744823057376503e-03,0.000000000000000000e+00
3.669999999999999929e-01,6.189617037094888048e-04,0.000000000000000000e+00,2.470416838847369623e-03,0.000000000000000000e+00,9.858067575576820452e-03,0.000000000000000000e+00
3.679999999999999938e-01,6.214420180957929210e-04,0.000000000000000000e+00,2.480314386304116256e-03,0.000000000000000000e+00,9.897547456746633165e-03,0.000000000000000000e+00
3.689999999999999947e-01,6.239322696679584302e-04,0.000000000000000000e+00,2.490251572165509165e-03,0.000000000000000000e+00,9.937185861392909547e-03,0.000000000000000000e+00
3.699999999999999956e-01,6.264324982227394405e-04,0.000000000000000000e+00,2.500228554781010366e-03,0.000000000000000000e+00,9.976982615501200913e-03,0.000000000000000000e+00
3.709999999999999964e-01,6.289427437157622163e-04,0.000000000000000000e+00,2.510245493022775741e-03,0.000000000000000000e+00,1.001693824176537462e-02,0.000000000000000000e+00
3.719999999999999973e-01,6.314630462629207625e-04,0.000000000000000000e+00,2.520302547158546208e-03,0.000000000000000000e+00,1.005705413577046708e-02,0.000000000000000000e+00
3.729999999999999982e-01,6.339934461407251793e-04,0.000000000000000000e+00,2.530399877804416844e-03,0.000000000000000000e+00,1.009733064587063633e-02,0.000000000000000000e+00
3.739999999999999991e-01,6.365339837868253317e-04,0.000000000000000000e+00,2.540537646100152376e-03,0.000000000000000000e+00,1.013776829573553168e-02,0.000000000000000000e+00
3.750000000000000000e-01,6.390846998001850805e-04,0.000000000000000000e+00,2.550716013359748818e-03,0.000000000000000000e+00,1.017836725959644223e-02,0.000000000000000000e+00
3.760000000000000009e-01,6.416456349430001279e-04,0.000000000000000000e+00,2.560935142815047409e-03,0.000000000000000000e+00,1.021912945529859090e-02,0.000000000000000000e+00
3.770000000000000018e-01,6.442168301400013090e-04,0.000000000000000000e+00,2.571195197001181071e-03,0.000000000000000000e+00,1.026005418613366166e-02,0.000000000000000000e+00
3.780000000000000027e-01,6.467983264798489841e-04,0.000000000000000000e+00,2.581496339847675139e-03,0.000000000000000000e+00,1.030114284649406853e-02,0.000000000000000000e+00
3.790000000000000036e-01,6.493901652156566003e-04,0.000000000000000000e+00,2.591838735807616180e-03,0.000000000000000000e+00,1.034239595994104061e-02,0.000000000000000000e+00
3.800000000000000044e-01,6.519923877656881583e-04,0.000000000000000000e+00,2.602222550031558015e-03,0.000000000000000000e+00,1.038381422394183545e-02,0.000000000000000000e+00
3.810000000000000053e-01,6.546050357137071091e-04,0.000000000000000000e+00,2.612647948018950728e-03,0.000000000000000000e+00,1.042539798739271217e-02,0.000000000000000000e+00
3.820000000000000062e-01,6.572281508098480520e-04,0.000000000000000000e+00,2.623115096140942945e-03,0.000000000000000000e+00,1.046714812199221745e-02,0.000000000000000000e+00
3.830000000000000071e-01,6.598617749718379806e-04,0.000000000000000000e+00,2.633624161989928623e-03,0.000000000000000000e+00,1.050906584898567836e-02,0.000000000000000000e+00
3.840000000000000080e-01,6.625059502842979477e-04,0.000000000000000000e+00,2.644175312459967099e-03,0.000000000000000000e+00,1.055115047003847562e-02,0.000000000000000000e+00
3.850000000000000089e-01,6.651607190010109995e-04,0.000000000000000000e+00,2.654768716713051813e-03,0.000000000000000000e+00,1.059340425308471362e-02,0.000000000000000000e+00
3.860000000000000098e-01,6.678261235443985061e-04,0.000000000000000000e+00,2.665404543387506556e-03,0.000000000000000000e+00,1.063582667445474306e-02,0.000000000000000000e+00
3.870000000000000107e-01,6.705022065065665247e-04,0.000000000000000000e+00,2.676082962168018636e-03,0.000000000000000000e+00,1.067841878051208060e-02,0.000000000000000000e+00
3.880000000000000115e-01,6.731890106503524889e-04,0.000000000000000000e+00,2.686804143785964140e-03,0.000000000000000000e+00,1.072118161794550356e-02,0.000000000000000000e+00
3.890000000000000124e-01,6.758865789094993309e-04,0.000000000000000000e+00,2.697568259146842021e-03,0.000000000000000000e+00,1.076411536087788084e-02,0.000000000000000000e+00
3.900000000000000133e-01,6.785949543893528410e-04,0.000000000000000000e+00,2.708375479853510071e-03,0.000000000000000000e+00,1.080722070666804979e-02,0.000000000000000000e+00
3.910000000000000142e-01,6.813141803684320255e-04,0.000000000000000000e+00,2.719225979079184508e-03,0.000000000000000000e+00,1.085049922567443703e-02,0.000000000000000000e+00
3.920000000000000151e-01,6.840443002973815509e-04,0.000000000000000000e+00,2.730119928949525411e-03,0.000000000000000000e+00,1.089394987034090351e-02,0.000000000000000000e+00
3.930000000000000160e-01,6.867853578015887910e-04,0.000000000000000000e+00,2.741057504207240064e-03,0.000000000000000000e+00,1.093757525771465317e-02,0.000000000000000000e+00
3.940000000000000169e-01,6.895373966804856005e-04,0.000000000000000000e+00,2.752038878896809551e-03,0.000000000000000000e+00,1.098137468956948692e-02,0.000000000000000000e+00
3.950000000000000178e-01,6.923004609089435752e-04,0.000000000000000000e+00,2.763064228457974732e-03,0.000000000000000000e+00,1.102534956116518056e-02,0.000000000000000000e+00
3.960000000000000187e-01,6.950745946377973961e-04,0.000000000000000000e+00,2.774133728853820854e-03,0.000000000000000000e+00,1.106950039584612272e-02,0.000000000000000000e+00
3.970000000000000195e-01,6.978598421943676315e-04,0.000000000000000000e+00,2.785247556570235455e-03,0.000000000000000000e+00,1.111382771641460099e-02,0.000000000000000000e+00
3.980000000000000204e-01,7.006562480833331951e-04,0.000000000000000000e+00,2.796405888965563559e-03,0.000000000000000000e+00,1.115833239532810356e-02,0.000000000000000000e+00
3.990000000000000213e-01,7.034638569876031523e-04,0.000000000000000000e+00,2.807608904269957156e-03,0.000000000000000000e+00,1.120301530439359733e-02,0.000000000000000000e+00
4.000000000000000222e-01,7.062827137686651831e-04,0.000000000000000000e+00,2.818856781062030817e-03,0.000000000000000000e+00,1.124787679207366053e-02,0.000000000000000000e+00
4.010000000000000231e-01,7.091128634678066107e-04,0.000000000000000000e+00,2.830149699141427597e-03,0.000000000000000000e+00,1.129291807939677983e-02,0.000000000000000000e+00
4.020000000000000240e-01,7.119543513061147265e-04,0.000000000000000000e+00,2.841487838308115813e-03,0.000000000000000000e+00,1.133813916668821586e-02,0.000000000000000000e+00
4.030000000000000249e-01,7.148072226858711827e-04,0.000000000000000000e+00,2.852871379756456195e-03,0.000000000000000000e+00,1.138354144834038267e-02,0.000000000000000000e+00
4.040000000000000258e-01,7.176715231907269824e-04,0.000000000000000000e+00,2.864300504855799706e-03,0.000000000000000000e+00,1.142912509934351090e-02,0.000000000000000000e+00
4.050000000000000266e-01,7.205472985869230745e-04,0.000000000000000000e+00,2.875775396196092112e-03,0.000000000000000000e+00,1.147489134029240632e-02,0.000000000000000000e+00
4.060000000000000275e-01,7.234345948239877125e-04,0.000000000000000000e+00,2.887296237064638019e-03,0.000000000000000000e+00,1.152084086854590628e-02,0.000000000000000000e+00
4.070000000000000284e-01,7.263334580347368882e-04,0.000000000000000000e+00,2.898863210749175710e-03,0.000000000000000000e+00,1.156697368453769165e-02,0.000000000000000000e+00
4.080000000000000293e-01,7.292439345370178372e-04,0.000000000000000000e+00,2.910476502280948986e-03,0.000000000000000000e+00,1.161329153177327600e-02,0.000000000000000000e+00
4.090000000000000302e-01,7.321660708337092557e-04,0.000000000000000000e+00,2.922136296691418486e-03,0.000000000000000000e+00,1.165979441046949977e-02,0.000000000000000000e+00
4.100000000000000311e-01,7.350999136139420038e-04,0.000000000000000000e+00,2.933842780232748075e-03,0.000000000000000000e+00,1.170648354132958896e-02,0.000000000000000000e+00
4.110000000000000320e-01,7.380455097534481101e-04,0.000000000000000000e+00,2.945596139506106298e-03,0.000000000000000000e+00,1.175335927335822289e-02,0.000000000000000000e+00
4.120000000000000329e-01,7.410029063154322535e-04,0.000000000000000000e+00,2.957396561984143406e-03,0.000000000000000000e+00,1.180042247803710781e-02,0.000000000000000000e+00
4.130000000000000338e-01,7.439721505517929000e-04,0.000000000000000000e+00,2.969244236360646556e-03,0.000000000000000000e+00,1.184767437650315058e-02,0.000000000000000000e+00
4.140000000000000346e-01,7.469532899027734067e-04,0.000000000000000000e+00,2.981139350980506648e-03,0.000000000000000000e+00,1.189511461986009211e-02,0.000000000000000000e+00
4.150000000000000355e-01,7.499463719988804086e-04,0.000000000000000000e+00,2.993082096107001905e-03,0.000000000000000000e+00,1.194274512649525638e-02,0.000000000000000000e+00
4.160000000000000364e-01,7.529514446612324986e-04,0.000000000000000000e+00,3.005072662352089967e-03,0.000000000000000000e+00,1.199056624508806207e-02,0.000000000000000000e+00
4.169999999999999818e-01,7.559685559019092317e-04,0.000000000000000000e+00,3.017111240676733155e-03,0.000000000000000000e+00,1.203857832464318850e-02,0.000000000000000000e+00
4.179999999999999827e-01,7.589977539251713951e-04,0.000000000000000000e+00,3.029198023262163336e-03,0.000000000000000000e+00,1.208678258543018080e-02,0.000000000000000000e+00
4.189999999999999836e-01,7.620390871283335733e-04,0.000000000000000000e+00,3.041333203162178284e-03,0.000000000000000000e+00,1.213517990001494740e-02,0.000000000000000000e+00
4.199999999999999845e-01,7.650926041019380551e-04,0.000000000000000000e+00,3.053516973604481800e-03,0.000000000000000000e+00,1.218377044230351675e-02,0.000000000000000000e+00
4.209999999999999853e-01,7.681583536313248660e-04,0.000000000000000000e+00,3.065749529386810855e-03,0.000000000000000000e+00,1.223255578232905483e-02,0.000000000000000000e+00
4.219999999999999862e-01,7.712363846964568866e-04,0.000000000000000000e+00,3.078031065132020606e-03,0.000000000000000000e+00,1.228153574520975122e-02,0.000000000000000000e+00
4.229999999999999871e-01,7.743267464736640088e-04,0.000000000000000000e+00,3.090361777207122247e-03,0.000000000000000000e+00,1.233071207510164080e-02,0.000000000000000000e+00
4.239999999999999880e-01,7.774294883359919237e-04,0.000000000000000000e+00,3.102741862327914810e-03,0.000000000000000000e+00,1.238008512079256246e-02,0.000000000000000000e+00
4.249999999999999889e-01,7.805446598535509088e-04,0.000000000000000000e+00,3.115171517558985165e-03,0.000000000000000000e+00,1.242965523107035508e-02,0.000000000000000000e+00
4.259999999999999898e-01,7.836723107950853201e-04,0.000000000000000000e+00,3.127650941534411248e-03,0.000000000000000000e+00,1.247942397542608356e-02,0.000000000000000000e+00
4.269999999999999907e-01,7.868124911284969355e-04,0.000000000000000000e+00,3.140180333411615385e-03,0.000000000000000000e+00,1.252939187720413655e-02,0.000000000000000000e+00
4.279999999999999916e-01,7.899652510213677576e-04,0.000000000000000000e+00,3.152759892870822186e-03,0.000000000000000000e+00,1.257955945920680163e-02,0.000000000000000000e+00
4.289999999999999925e-01,7.931306408418325798e-04,0.000000000000000000e+00,3.165389820464822174e-03,0.000000000000000000e+00,1.262992759399998721e-02,0.000000000000000000e+00
4.299999999999999933e-01,7.963087111597989300e-04,0.000000000000000000e+00,3.178070317966350151e-03,0.000000000000000000e+00,1.268049750152797778e-02,0.000000000000000000e+00
4.309999999999999942e-01,7.994995127472968345e-04,0.000000000000000000e+00,3.190801587497904546e-03,0.000000000000000000e+00,1.273126953155439417e-02,0.000000000000000000e+00
4.319999999999999951e-01,8.027030965793497579e-04,0.000000000000000000e+00,3.203583832052923387e-03,0.000000000000000000e+00,1.278224455501884155e-02,0.000000000000000000e+00
4.329999999999999960e-01,8.059195138350218335e-04,0.000000000000000000e+00,3.216417255672075586e-03,0.000000000000000000e+00,1.283342361915219831e-02,0.000000000000000000e+00
4.339999999999999969e-01,8.091488158981148971e-04,0.000000000000000000e+00,3.229302063093063627e-03,0.000000000000000000e+00,1.288480742098804116e-02,0.000000000000000000e+00
4.349999999999999978e-01,8.123910543576919399e-04,0.000000000000000000e+00,3.242238459577042806e-03,0.000000000000000000e+00,1.293639648397917896e-02,0.000000000000000000e+00
4.359999999999999987e-01,8.156462810092978116e-04,0.000000000000000000e+00,3.255226651605871643e-03,0.000000000000000000e+00,1.298819202882883772e-02,0.000000000000000000e+00
4.369999999999999996e-01,8.189145478558309188e-04,0.000000000000000000e+00,3.268266846533107207e-03,0.000000000000000000e+00,1.304019492723556412e-02,0.000000000000000000e+00
4.380000000000000004e-01,8.221959071080668950e-04,0.000000000000000000e+00,3.281359252235976215e-03,0.000000000000000000e+00,1.309240570286900746e-02,0.000000000000000000e+00
4.390000000000000013e-01,8.254904111853556339e-04,0.000000000000000000e+00,3.294504077288738959e-03,0.000000000000000000e+00,1.314482505276274443e-02,0.000000000000000000e+00
4.400000000000000022e-01,8.287981127171914313e-04,0.000000000000000000e+00,3.307701531835797321e-03,0.000000000000000000e+00,1.319745454705836124e-02,0.000000000000000000e+00
4.410000000000000031e-01,8.321190645430379942e-04,0.000000000000000000e+00,3.320951825846562948e-03,0.000000000000000000e+00,1.325029401076562724e-02,0.000000000000000000e+00
4.420000000000000040e-01,8.354533197138983664e-04,0.000000000000000000e+00,3.334255170860372236e-03,0.000000000000000000e+00,1.330334501380928819e-02,0.000000000000000000e+00
4.430000000000000049e-01,8.388009314933612915e-04,0.000000000000000000e+00,3.347611779462925097e-03,0.000000000000000000e+00,1.335660860255286075e-02,0.000000000000000000e+00
4.440000000000000058e-01,8.421619533572519915e-04,0.000000000000000000e+00,3.361021863890699922e-03,0.000000000000000000e+00,1.341008442777482518e-02,0.000000000000000000e+00
4.450000000000000067e-01,8.455364389960743320e-04,0.000000000000000000e+00,3.374485638822340497e-03,0.000000000000000000e+00,1.346377493164057498e-02,0.000000000000000000e+00
4.460000000000000075e-01,8.489244423143127048e-04,0.000000000000000000e+00,3.388003318238372828e-03,0.000000000000000000e+00,1.351767941603233131e-02,0.000000000000000000e+00
4.470000000000000084e-01,8.523260174326995281e-04,0.000000000000000000e+00,3.401575118386823346e-03,0.000000000000000000e+00,1.357180014845051769e-02,0.000000000000000000e+00
4.480000000000000093e-01,8.557412186880403648e-04,0.000000000000000000e+00,3.415201255340836670e-03,0.000000000000000000e+00,1.362613695401332370e-02,0.000000000000000000e+00
4.490000000000000102e-01,8.591701006344352760e-04,0.000000000000000000e+00,3.428881946394911166e-03,0.000000000000000000e+00,1.368069105407449665e-02,0.000000000000000000e+00
4.500000000000000111e-01,8.626127180441504113e-04,0.000000000000000000e+00,3.442617409715135329e-03,0.000000000000000000e+00,1.373546332022416300e-02,0.000000000000000000e+00
4.510000000000000120e-01,8.660691259088389290e-04,0.000000000000000000e+00,3.456407864688517718e-03,0.000000000000000000e+00,1.379045497338238918e-02,0.000000000000000000e+00
4.520000000000000129e-01,8.695393794398893501e-04,0.000000000000000000e+00,3.470253531050421052e-03,0.000000000000000000e+00,1.384566636190333322e-02,0.000000000000000000e+00
4.530000000000000138e-01,8.730235340691240012e-04,0.000000000000000000e+00,3.484154629234651086e-03,0.000000000000000000e+00,1.390109818423003463e-02,0.000000000000000000e+00
4.540000000000000147e-01,8.765216454505420866e-04,0.000000000000000000e+00,3.498111381418085412e-03,0.000000000000000000e+00,1.395675218343432611e-02,0.000000000000000000e+00
4.550000000000000155e-01,8.800337694604945700e-04,0.000000000000000000e+00,3.512124009952483430e-03,0.000000000000000000e+00,1.401262853439801809e-02,0.000000000000000000e+00
4.560000000000000164e-01,8.835599621987302128e-04,0.000000000000000000e+00,3.526192738235642797e-03,0.000000000000000000e+00,1.406872828315936658e-02,0.000000000000000000e+00
4.570000000000000173e-01,8.871002799894422627e-04,0.000000000000000000e+00,3.540317790712049946e-03,0.000000000000000000e+00,1.412505247640714889e-02,0.000000000000000000e+00
4.580000000000000182e-01,8.906547793821403694e-04,0.000000000000000000e+00,3.554499392698106698e-03,0.000000000000000000e+00,1.418160198605675215e-02,0.000000000000000000e+00
4.590000000000000191e-01,8.942235171523478347e-04,0.000000000000000000e+00,3.568737770207465292e-03,0.000000000000000000e+00,1.423837750935859348e-02,0.000000000000000000e+00
4.600000000000000200e-01,8.978065503026484099e-04,0.000000000000000000e+00,3.583033150300575162e-03,0.000000000000000000e+00,1.429538009310987040e-02,0.000000000000000000e+00
4.610000000000000209e-01,9.014039360633835461e-04,0.000000000000000000e+00,3.597385760735136162e-03,0.000000000000000000e+00,1.435261043456100005e-02,0.000000000000000000e+00
4.620000000000000218e-01,9.050157318942218853e-04,0.000000000000000000e+00,3.611795830838339209e-03,0.000000000000000000e+00,1.441007010320304732e-02,0.000000000000000000e+00
4.630000000000000226e-01,9.086419954841598026e-04,0.000000000000000000e+00,3.626263589937917323e-03,0.000000000000000000e+00,1.446775909957811329e-02,0.000000000000000000e+00
4.640000000000000235e-01,9.122827847530903551e-04,0.000000000000000000e+00,3.640789268930552484e-03,0.000000000000000000e+00,1.452567899263516177e-02,0.000000000000000000e+00
4.650000000000000244e-01,9.159381578523265177e-04,0.000000000000000000e+00,3.655373099236162646e-03,0.000000000000000000e+00,1.458383030561016119e-02,0.000000000000000000e+00
4.660000000000000253e-01,9.196081731659967685e-04,0.000000000000000000e+00,3.670015313670250794e-03,0.000000000000000000e+00,1.464221443408814799e-02,0.000000000000000000e+00
